7.665927786455828397e-02,-1.166769109648407160e-02,7.509710038482479977e-01
7.665923742060654078e-02,-1.166769680794003776e-02,7.509710189180097695e-01
7.665923717999900688e-02,-1.166770160454674854e-02,7.509710317893212306e-01
7.665927379887849114e-02,-1.166770612976389745e-02,7.509710441677066584e-01
7.665923728202006515e-02,-1.166771120123961773e-02,7.509710575449989323e-01
7.665923778846917003e-02,-1.166771544824908927e-02,7.509710689460978861e-01
7.665926958337498931e-02,-1.166771946886100905e-02,7.509710799394371250e-01
7.665923764165105680e-02,-1.166772396084859303e-02,7.509710917907476135e-01
7.665923761883908227e-02,-1.166772773063137932e-02,7.509711019077086602e-01
7.665926610783735384e-02,-1.166773129067266886e-02,7.509711116438770873e-01
7.665923773274219144e-02,-1.166773527411823011e-02,7.509711221531676362e-01
7.665923758316184333e-02,-1.166773861656614404e-02,7.509711311224596120e-01
7.665926296933056605e-02,-1.166774177051813424e-02,7.509711397489700069e-01
7.665923780594718906e-02,-1.166774530217331608e-02,7.509711490662822619e-01
7.665923781116168456e-02,-1.166774826509716680e-02,7.509711570180173101e-01
7.665923792901763179e-02,-1.166775111548417482e-02,7.509711646684510411e-01
7.665925942397677773e-02,-1.166775380972419340e-02,7.509711720363591025e-01
7.665923797018647790e-02,-1.166775682321680684e-02,7.509711799867486715e-01
7.665925765929770819e-02,-1.166775930584740967e-02,7.509711867752180137e-01
7.665923803235497047e-02,-1.166776208029337777e-02,7.509711940957358722e-01
7.665923801416463235e-02,-1.166776441044015816e-02,7.509712003491105792e-01
7.665925552973051893e-02,-1.166776661109114946e-02,7.509712063669377047e-01
7.665923805276220193e-02,-1.166776907168209053e-02,7.509712128588817981e-01
7.665923800032992119e-02,-1.166777113710444971e-02,7.509712184015862046e-01
7.665923806404473240e-02,-1.166777312315274429e-02,7.509712237320135264e-01
7.665925306674381545e-02,-1.166777500002526106e-02,7.509712288648546785e-01
7.665923811271868615e-02,-1.166777709981483939e-02,7.509712344046159949e-01
7.665925184974931028e-02,-1.166777882957217849e-02,7.509712391345551019e-01
7.665923822840881030e-02,-1.166778076284936093e-02,7.509712442359526285e-01
7.665923812598007814e-02,-1.166778238769173442e-02,7.509712485959372241e-01
7.665925042592336425e-02,-1.166778392048355151e-02,7.509712527880942901e-01
7.665923818647701893e-02,-1.166778563621163022e-02,7.509712573144737835e-01
7.665923809988095528e-02,-1.166778707559523384e-02,7.509712611768372126e-01
7.665924907347543282e-02,-1.166778843332564805e-02,7.509712648907047594e-01
7.665923821869924382e-02,-1.166778995448517278e-02,7.509712689037574274e-01
7.665923831105203590e-02,-1.166779123018691668e-02,7.509712723279849955e-01
7.665924782726829534e-02,-1.166779243693103624e-02,7.509712756273377865e-01
7.665923827499954157e-02,-1.166779378461156938e-02,7.509712791831382184e-01
7.665923821007147865e-02,-1.166779491628530674e-02,7.509712822198285620e-01
7.665923832297760754e-02,-1.166779600366158257e-02,7.509712851387726484e-01
